EntrezGeneSymbol,Var_subject,Var_resid,ICC,stable
PDZK1,9582.463747457496,3847.6266557384756,0.7135070174343091,FALSE
LGSN,4206.007702123043,1689.2926618695444,0.7134509596512785,FALSE
UTS2R,1729.6500145342222,695.942664697261,0.7130834576406452,FALSE
TFPI,21983501.225289974,8858442.014270248,0.7127793814590859,FALSE
CEMIP,256334.30982103912,103372.78237418887,0.7126195601445519,FALSE
C12orf76,6754.77405650543,2724.6019923274403,0.7125758089676271,FALSE
SUSD6,188020.98501915176,76058.21511899507,0.7119871043262515,FALSE
ADAMTS8,32603.779384785776,13190.711962744937,0.7119585440388084,FALSE
CCNB1IP1,1519.4921237972228,615.1713316053905,0.7118181181916732,FALSE
SMIM13,6488.895498746377,2627.971992601492,0.7117461677384802,FALSE
DAOA,3820.66569857724,1547.5506623184604,0.7117197671853435,FALSE
HOOK2,2392.857019981694,969.5266639431901,0.7116549581838711,FALSE
THAP3,382.8846698480101,155.25666623276925,0.7114946282263216,FALSE
ANGPTL5,165923.96005822052,67390.43047661537,0.7111604204004152,FALSE
ADCY1,13869.876115075196,5634.308650947881,0.7111230887864111,FALSE
B4GALT1,12276558.393499942,4987192.508665298,0.7111176744307751,FALSE
PLBD2,11820.041654542834,4803.115319808527,0.7110587761867692,FALSE
PLXNA2,2049.1627948519094,833.1899976659417,0.7109340675337258,FALSE
MYL11,26966.437891720227,10965.268635899836,0.7109207668282616,FALSE
FUT8,28781.949350577182,11706.145300589988,0.7108743841505387,FALSE
NTS,2175434.5415461976,886005.9062038773,0.7105918206395215,FALSE
PLVAP,47184.61650380013,19228.06994621824,0.710475950092922,FALSE
PIK3C2A,31639.576818621405,12898.724630625196,0.7103902885626684,FALSE
H1-3,3566.44891847456,1454.0493292797207,0.7103774849577665,FALSE
TTC9B,170.72289030812834,69.61133313886255,0.7103561359657281,FALSE
USE1,2691.682133466794,1097.6813302696726,0.7103256679454775,FALSE
CHST1,3461.2414729738616,1416.3913294122644,0.7096150147425265,FALSE
RYBP,16484.687580795606,6751.079981247596,0.7094531108894451,FALSE
FTL,2641863.0052383956,1082553.5810012443,0.7093360648749969,FALSE
TBKBP1,60.637000502293176,24.85466659753573,0.7092738106450439,FALSE
ANTXR1,221468.98083240967,90861.4084142777,0.7090855979995184,FALSE
SF3B3,4716.7804831345575,1935.4519946702517,0.7090522616087317,FALSE
JUND,2684.5066887436224,1102.902663622309,0.7087976078072089,FALSE
TXN,2789.3048007383695,1147.8873301626525,0.7084502630304811,FALSE
GAL3ST1,2856274.063479469,1175579.709424026,0.7084269976940544,FALSE
CSNK1D,1061.7357864753199,437.52599879758094,0.7081723798369602,FALSE
ADAM23,944481.2444004193,389449.08824822964,0.7080439070045432,FALSE
XAGE2,108.01544533315261,44.5459998770581,0.7080127301122559,FALSE
MFAP3L,345884.14226698375,142690.01360943058,0.7079460468933927,FALSE
TAF10,54962.98923160288,22693.585937156997,0.7077699359282805,FALSE
STK16,63279.33073899064,26157.16926170574,0.7075336214912025,FALSE
LAT,357997.9268094494,148048.50226170532,0.7074408715155891,FALSE
PLXNB3,1222.649676699672,506.03599860788006,0.7072712489979702,FALSE
DHX40,287.765002358898,119.17066633920074,0.7071510916689582,FALSE
TMPRSS6,11115.453313431932,4608.518653992502,0.7069112903826061,FALSE
ASB8,8700.57784866718,3612.069990138559,0.7066374318971093,FALSE
FATE1,4210.96814534552,1748.8879952360633,0.7065553338900894,FALSE
SUFU,16443.90646757333,6829.95264798514,0.7065397442653012,FALSE
FAM107A,84.82366735828937,35.260666570349905,0.7063674717860888,FALSE
TGFBR1,1129.3287869631524,469.51799872068244,0.7063395924332629,FALSE
KMT2D,2368.7149081542207,984.9213306498092,0.7063124141928253,FALSE
SOGA3,254.55211318662825,105.89599971077543,0.7062101425374442,FALSE
MENT,1923670.013476034,800732.323811369,0.7060888133693823,FALSE
WNT3A,129881.38838842206,54111.4405194582,0.7059046222581306,FALSE
ZNF20,1998.2165719210877,833.0593310486934,0.7057654006185407,FALSE
GCAT,13983979.298787352,5830809.684872969,0.7057344547206041,FALSE
ATP5F1B,132989.6945265899,55464.26518221792,0.7056879819987902,FALSE
LSM12,1069.020786462872,446.02533212009325,0.7056028020207964,FALSE
IL36RN,460294.40636446606,192649.0337963953,0.7049529531241885,FALSE
KIAA0319,20547.01701847845,8607.810508332603,0.704755224484975,FALSE
CDKN2C,4178.23640796724,1750.7366562035743,0.704715026151258,FALSE
PLCD3,203341.47534678053,85282.94348367077,0.704519306338494,FALSE
CT45A8,2846.605788048064,1196.7853318894634,0.7040144531187589,FALSE
ERN1,52717.47874230645,22183.559197631774,0.7038284140278488,FALSE
ACTG1,276048.6972021288,116326.41528288435,0.7035326360375941,FALSE
HEPH,265.28377873511204,111.7979998651429,0.7035178939694666,FALSE
CFB,23872344.63927151,10082222.260205518,0.7030672695648252,FALSE
FZD1,3426.0806193539356,1447.9073243251137,0.7029316976044498,FALSE
IDI2,102.67677969312373,43.43533306266726,0.7027259941462605,FALSE
RAB36,2189.1270407786296,926.1706609035124,0.7027023579790094,FALSE
RAP1GAP,2150.305929196088,910.1513276346878,0.7026093647923757,FALSE
IFT46,2932.1153438672627,1241.244665177195,0.7025790580042978,FALSE
TRIM47,2827.087719601447,1196.81465918166,0.702573634615958,FALSE
KLB,22603.753650071638,9600.574606002117,0.7018855810416899,FALSE
ARPC5L,56690.59709899228,24111.385303508818,0.7015990872179085,FALSE
RLBP1,2880.0530554247275,1225.6959921282748,0.7014683610877823,FALSE
ZG16B,23792.845678723643,10132.588601795467,0.7013276670826917,FALSE
CYRIB,1756202.8503442865,747951.1105315553,0.7013158447055088,FALSE
IFT52,2571.4453828640994,1095.7346596246541,0.7012051093948943,FALSE
PSD3,289024.68878010253,123165.52187643827,0.7011925109035002,FALSE
ST13P4,10081.172925571254,4296.0253281177575,0.7011917584835801,FALSE
GSTA4,8317.56871584449,3545.189310539301,0.7011496565423913,FALSE
GTF2H2C,39077.53142148264,16659.9638926393,0.7010995237811082,FALSE
OSBPL2,3164.2299499345963,1349.2093246494687,0.701068466291971,FALSE
MAP1LC3B2,193806.39642927918,82765.48413073923,0.7007451228839642,FALSE
TRMT6,44214.85986380509,18892.927876904938,0.7006244624747422,FALSE
FSTL5,2801.232943809025,1198.5386588317724,0.7003482253735557,FALSE
KLKB1,64084214.73148927,27433397.094751764,0.7002391501775866,FALSE
AFF1,24831.332648718493,10636.086653363835,0.7001167025214213,FALSE
PKNOX1,4088.300969499561,1751.8646551523034,0.7000316827047635,FALSE
TMEM38A,2461.4810091815452,1054.8559986884165,0.7000128268912994,FALSE
KCNJ6,105.47444652956453,45.22399970201222,0.6999040080843504,FALSE
DDX56,1266122.0358844732,542884.94066703,0.6998989237167411,FALSE
KRT5,769609.6245681742,331431.2355838261,0.6989837093438371,FALSE
PATE1,2007.269785345543,864.9299989140022,0.6988614776541453,FALSE
ZHX2,1658.4656728610641,715.5006657768512,0.6986053870555823,FALSE
RNF7,1924873.7051767583,830706.7544186851,0.6985365636753557,FALSE
ATP2A3,20506.3819723843,8859.328606720028,0.6983104296810705,FALSE
CTSO,11891.95693443998,5147.706660105031,0.6978985746084219,FALSE
IL1RAPL2,6796.2352504375285,2942.7839799250455,0.697835694712404,FALSE
MAGEH1,42916.27165653517,18592.051873331333,0.6977311231007033,FALSE
SGCD,27506.90721512955,11934.509318320675,0.697411747161793,FALSE
PLEKHA1,741.5621139288397,322.3593329260133,0.6970083328247902,FALSE
NDUFS6,37350.11366702101,16242.91055414415,0.6969211797581403,FALSE
USP37,206.4832265283758,89.80266604393262,0.6969053596704193,FALSE
IER2,703.9003480080628,306.3446645432844,0.6967620124452593,FALSE
ME1,14643.53661150283,6376.835325233924,0.6966354665642573,FALSE
KHSRP,391950.8982048929,170778.54547830496,0.6965174874083025,FALSE
SLC25A33,13372.478391917462,5830.593959305914,0.6963718173496096,FALSE
GK,119068.39649569173,51916.28030499004,0.6963688134141442,FALSE
TCAIM,1939.2972630383001,845.7726607504283,0.6963190570095764,FALSE
PCP4L1,1123.6374486863851,490.53999938461953,0.6961052826188155,FALSE
URAD,1155614.575443747,504687.0824689649,0.6960268755598038,FALSE
NAPB,3616.582965223674,1579.8673222536024,0.6959718202133361,FALSE
PHF3,278.36767255072647,121.60599914592599,0.6959649903202773,FALSE
TIMM9,7349.8307111046915,3211.1693107531614,0.6959407912028142,FALSE
QPCT,39516.080949369,17272.547878269164,0.6958449563786109,FALSE
AURKB,8003.350393383367,3503.298641781225,0.6955413664677648,FALSE
PSKH2,1208.3100046310878,529.0459993265368,0.6954878573410447,FALSE
FXYD6,241.98944963839196,106.06999924398866,0.6952532115287214,FALSE
EFCAB8,2474.5420531625964,1085.1406589256355,0.6951580388778373,FALSE
PTGFRN,2004326.1639627533,879104.1884098734,0.6951186326777397,FALSE
ARL5A,920.0801308706615,403.67799712160235,0.6950515440960061,FALSE
AKR1C2,34206.4677388046,15017.284558987776,0.6949179236045099,FALSE
MRPL28,1553.8111447455199,682.7599950942478,0.6947291400964952,FALSE
RXRA,1067.9963564956067,469.705996619166,0.6945403668871751,FALSE
COPE,619602.039953761,272647.8927101547,0.6944265471714492,FALSE
SFRP2,15350.901726963843,6756.962657859434,0.6943638453609301,FALSE
AUNIP,658.977014378053,290.234664565506,0.6942361003306159,FALSE
PAK3,24187.1490951048,10658.463986095572,0.6941232182869544,FALSE
VASN,62377.71703164453,27489.648467094,0.6941086643128548,FALSE
NPFF,7616.051833274251,3358.2126422959623,0.6939920074122806,FALSE
LYPD3,6349.797805944361,2802.318646278908,0.6938064915467551,FALSE
SEMA4F,506.78101112010256,223.6826650387138,0.6937798930468911,FALSE
TLR4|LY96,156842.20668998177,69356.95882487226,0.6933810137318225,FALSE
RLN1,8285.325072902215,3670.159306313778,0.6930145872889797,FALSE
ALDH3A2,85954.40600576719,38098.4219501832,0.692885502265926,FALSE
FZD9,18311.36907735839,8128.836606255496,0.6925577393940895,FALSE
MON1B,102037.99161065086,45307.86233161553,0.6925067036540559,FALSE
SMIM7,9469.775990405205,4205.229302048166,0.6924879214219504,FALSE
TCEAL8,536.7281231852223,238.6539982215493,0.6922111154838589,FALSE
VSIG4,472678.7032068428,210451.06576274856,0.6919310571398676,FALSE
DDX46,2121.1200085847645,944.4039987341162,0.6919273845256572,FALSE
SRM,189.628115400427,84.44799936739675,0.6918812154100527,FALSE
SEMA4A,4615725.387053475,2056556.0032379627,0.6917761882419449,FALSE
BNIP1,2000.8880451416114,891.5319933394699,0.6917695281188666,FALSE
CHRD,101235.3114096775,45128.128606196624,0.6916707573878957,FALSE
COL25A1-DT,1645.1600374144887,733.5806611428267,0.6916096564927247,FALSE
TMEM41A,233329.5845216684,104096.14055059243,0.6914990979768958,FALSE
RPAIN,1460.925255500305,652.0633284162351,0.6914023419816117,FALSE
VPS26B,526.461678765973,235.52666487545048,0.6909051603730507,FALSE
MAGEA11,65834.61806635385,29455.111109656307,0.6908889198829643,FALSE
GPBP1,23725.307099804162,10617.161252742277,0.6908445501426799,FALSE
ISG20,294.2052234134486,131.66333315693336,0.6908357493747632,FALSE
GCKR,2061.286047417014,922.9086596422708,0.6907344358399011,FALSE
ADAMTS13,20795612.644587625,9330836.152045695,0.6902775957752966,FALSE
BTBD19,101855.63646447816,45712.87965068378,0.6902260668189574,FALSE
ST3GAL1,70970.2530963514,31891.507087882008,0.6899575991042556,FALSE
IQCD,378.0785570782105,169.89866644041598,0.6899530506952888,FALSE
ACE,59033.60270619011,26548.58246254513,0.6897884482593952,FALSE
CRELD1,152219.81343892214,68465.81813877345,0.689758605264389,FALSE
COA7,9065.669036576743,4078.473994560024,0.689711684900366,FALSE
LRRK2,10820.271932648839,4872.438660153254,0.6895094297865828,FALSE
PRX,610.9243358313697,275.10466629484705,0.6895082828725986,FALSE
SELENBP1,1151.1008047798778,518.5333293130454,0.689432960955393,FALSE
CORIN,115781.413499271,52161.18292810076,0.6894106436501456,FALSE
MMP17,7790.447365206347,3510.3619952533527,0.6893707447595987,FALSE
RFNG,3195.321741781785,1441.210655471228,0.6891619572581664,FALSE
APLN,2947.9928472274455,1330.185989645553,0.6890765813292156,FALSE
PRRT4,54171699.38197416,24456353.931849502,0.6889614723864743,FALSE
TOE1,59694.326016375424,26984.839848234773,0.6886813621351162,FALSE
SFN,281566.81988035614,127389.4532873615,0.6885010411978261,FALSE
PCSK1,66458.62179225411,30082.954498407693,0.688393792040067,FALSE
UNC93B1,595.2787878048024,269.8393318326837,0.688089607988149,FALSE
ITGB1|ITGA2,357.68433935695566,162.19866576488963,0.6880092940778569,FALSE
NEFL,2057.539034602765,933.3406614849746,0.6879377453042183,FALSE
NTN1,1413.9862352801792,641.4146657953426,0.6879369540707548,FALSE
VILL,26126123.79068167,11851646.344973544,0.6879320112097184,FALSE
IL34,82643.04215916317,37554.955792837995,0.6875575597537418,FALSE
NDRG3,1330.8287999827412,604.8393300029649,0.6875294268509596,FALSE
ABLIM3,832.0189028118907,378.4873312435304,0.6873313655101738,FALSE
ATP1B2,1304108.0720354298,593681.5434072524,0.6871720982260887,FALSE
TLR8,5178647.569923872,2357773.101010623,0.6871494832946652,FALSE
NUP88,20929.539348885275,9529.340614261673,0.6871408066944192,FALSE
BTN2A2,24668.423853613527,11234.527938527091,0.6870862316956791,FALSE
TIMM8B,60.45544544713668,27.575999849161825,0.6867483004925591,FALSE
DPYS,186726.44141452276,85221.51953626897,0.6866256351460949,FALSE
KCTD3,5075.7600835755575,2317.6466540833767,0.6865252059949238,FALSE
TFAP2A,11356.55885411097,5188.937971762736,0.6863836712568027,FALSE
LAYN,15719.859369875692,7185.029961007847,0.6863102083920574,FALSE
RNF135,2767.1051566412175,1265.2519931370252,0.6862252161352803,FALSE
RBM46,411.36611784981403,188.22933231698303,0.686072780798085,FALSE
RGS13,325487.0221037066,149006.52119640383,0.685967231165969,FALSE
ASB15,9015.166591997302,4127.423977735249,0.6859505014756584,FALSE
C1QL1,32418.27064193987,14852.605253188041,0.6857979681582573,FALSE
DBNDD1,112015.07705252788,51331.17305694297,0.6857523633230513,FALSE
KIAA1549L,1812.544140656115,830.6359955383267,0.685743705408498,FALSE
TK2,33194.98220713531,15224.943918326408,0.6855644951031774,FALSE
TREX1,35454.34068879696,16262.553912696316,0.6855465890207038,FALSE
RXYLT1,65617.30640245654,30098.414505091936,0.6855436680651039,FALSE
PEX2,3642.3575034199403,1671.4733244172294,0.685448525071403,FALSE
PRMT2,2561364.863416981,1175579.1490542262,0.6854169757076916,FALSE
GDF15,5489407.949189762,2519474.38456468,0.6854149830687313,FALSE
ZNF500,7873.042905518623,3617.7993139996283,0.685158037601938,FALSE
ABHD3,115363.72653614514,53014.762383705485,0.685145277619513,FALSE
TFPI2,2586.8282640853054,1188.939326996229,0.6851132125280868,FALSE
WDR18,1868.2450301674537,859.0806620982098,0.6850098744955728,FALSE
ISLR2,601233.8790122028,276491.05247405823,0.6849912283955829,FALSE
MBD2,166.81266935218378,76.7579995930872,0.6848635349836218,FALSE
CRMP1,689.7781221995707,317.7879983181636,0.6845983684377266,FALSE
FCHSD1,2289.1490366980834,1055.9379944281798,0.6843316826729455,FALSE
GALNT10,7572.4795654778845,3494.269981618293,0.6842550771798066,FALSE
TMX1,9777.142378697365,4511.990642900615,0.6842362209043225,FALSE
TGIF2,705.2945667868327,325.8913316257183,0.6839645187861776,FALSE
DEAF1,11826.922632762966,5466.46997136064,0.6838983479703594,FALSE
AFAP1L1,2055.1434770152555,950.7819950428643,0.6836974156941171,FALSE
CKMT1A,33378129.59879971,15449287.070214786,0.6835940108209987,FALSE
TRAK1,1356.1610213372037,628.6626634138987,0.6832652349708668,FALSE
LIPN,171561.08670016465,79558.90825491025,0.6831836976217555,FALSE
KCNAB1,1291830.3171867384,599208.8702374498,0.6831324944388695,FALSE
HNF4G,1748.1184719536566,811.1519958029596,0.6830534302558524,FALSE
COMMD2,1537686.399425877,714487.3863200916,0.6827565479883969,FALSE
DAZAP1,12405.981193936519,5765.882637038651,0.6827027381082224,FALSE
ZBTB2,1659.9568036794308,771.6919960421163,0.6826466074663067,FALSE
CPLX2,40818.29819189028,18999.70723599839,0.68237477829476,FALSE
CPT1B,16387.28725503773,7629.754627647404,0.6823191355156855,FALSE
LDLRAD3,7027700.79154856,3272403.9633061304,0.6822941085367344,FALSE
MICALL2,10916.866503035522,5084.976640694025,0.682225566453786,FALSE
CELF6,383.9624503959722,179.04199908830918,0.6819883053281129,FALSE
CLNK,18854.72251440045,8797.450621886155,0.6818531918440187,FALSE
BATF3,59793.024259439575,27898.94252472745,0.6818529273793793,FALSE
FAM9C,495725.1068581176,231444.25016242775,0.6817189174324785,FALSE
LAMB4,178602.6592842883,83534.15891429324,0.6813337420956563,FALSE
LIN28B,222.7250033921502,104.42399947804194,0.680805997995122,FALSE
UST,20087.810415763048,9426.79195308706,0.6806058290984752,FALSE
TJAP1,86897.3456465317,40834.74579755614,0.6803094247037306,FALSE
HECTD2,3388.4067177836855,1593.5706587811744,0.6801328993830231,FALSE
PIBF1,125.75100189763954,59.16466637383323,0.6800451420537593,FALSE
PRXL2B,1457.3525774628104,685.7046632859204,0.6800343685424136,FALSE
NPY1R,296.1920044606182,139.37066597826706,0.6800215550202381,FALSE
MS4A1,5095087.13570166,2399071.5828228686,0.6798744631745397,FALSE
SPIN4,5898.823865885674,2781.8493197108673,0.6795353009802665,FALSE
EHMT2,362570.80928375444,171067.688498901,0.6794315080157977,FALSE
GABRP,522318.8240289571,246451.13945914127,0.6794214769513993,FALSE
DSG1,364531.10821088933,172138.22515906906,0.6792471370067946,FALSE
RRP15,98.76700146808689,46.64666643940948,0.6792140167382109,FALSE
PRR13,5411.193191562521,2556.0299875447613,0.6791818265807433,FALSE
ZNF711,4607.12095720467,2177.8973227502097,0.6790137870100634,FALSE
SERINC1,52497.39844362419,24836.824546224874,0.678837860057313,FALSE
ZNF706,550.2330081183084,260.4766654075628,0.6787053689951431,FALSE
RAD51,493499.3142925167,233704.03886863566,0.6786262909092423,FALSE
GNAI3,19751.169512417142,9354.343288308895,0.6786057901692235,FALSE
PRND,55253.51736909311,26192.632540349437,0.6784055161665442,FALSE
LTBP3,893725.9815301873,424387.3399653565,0.6780342531673661,FALSE
PPP1R10,24144.858240413996,11479.121278622071,0.6777698215190114,FALSE
TMEM143,3619797.4105729274,1723958.8745244814,0.6773881923971283,FALSE
POLE2,1048.8827929540305,499.6699976340873,0.6773309888619814,FALSE
CIPC,66132.48306645501,31513.377851031244,0.6772686772902641,FALSE
AP1G1,8234.379785203595,3930.33864815791,0.6769067307485694,FALSE
ACTN3,3105.992377929893,1482.6139930361678,0.6768923125728855,FALSE
SCN4B,5546.116301997963,2647.4953208757734,0.6768829860711386,FALSE
RNF213,219495.88737270463,104829.96684116549,0.6767757936065205,FALSE
ENPP5,268189.5377314365,128133.44206620181,0.6766943917013681,FALSE
TSC22D3,2292.976588334281,1096.698661539915,0.6764590762549841,FALSE
SLAMF6,565.8143414318685,270.7226653996278,0.6763769406627584,FALSE
SOX8,88178.01203361915,42214.645136760104,0.6762498283810584,FALSE
NPM2,895.3667905062231,428.7119980074217,0.6762186648358927,FALSE
CCDC117,35845.29462202749,17163.869920015673,0.6762093862769241,FALSE
ASF1A,13471.021413706741,6453.215303345424,0.6761122950410222,FALSE
CDHR5,3896.6448329621553,1866.9273246900557,0.6760815560864691,FALSE
LRIT3,1850.4889147729837,889.8206626004954,0.6752846211436566,FALSE
KCTD15,2950.6948189725094,1419.2113268606906,0.6752307075945009,FALSE
KCMF1,1201760.5041223662,578987.4873759223,0.6748627598401653,FALSE
SCCPDH,23668.423327727356,11403.91194843268,0.6748459474215752,FALSE
GTF2A2,3172.221710735743,1528.505993065561,0.6748363042110449,FALSE
PCDHGA10,19889.735052974833,9585.167290024548,0.6748024071977584,FALSE
UNC5A,1365.830463297483,659.4613303617737,0.674387003183244,FALSE
GPD1L,727989.0967421911,352271.6564266028,0.6739012730090739,FALSE
BCAM,33254.183230706185,16095.045928469337,0.6738541573454997,FALSE
ZC3H12A,143655.070400212,69605.48102418383,0.6736129557985315,FALSE
MTARC1,2505488.2250537253,1220472.3614014687,0.6724408825369239,FALSE
ADAM12,1054.4140139337048,513.6686644544225,0.6724224611788737,FALSE
FAM209B,380.4578938846333,185.6986658722596,0.6720012111985447,FALSE
ASNS,563228.1550598593,274952.9668242002,0.6719647345359411,FALSE
OSBPL11,52081.09901550516,25428.980558160092,0.6719267907086524,FALSE
GRIA4,137968.9779140917,67379.673713164,0.6718767170895766,FALSE
DDIT3,321.75078198350946,157.16933266411758,0.6718255762137755,FALSE
CRHBP,184029.88784375155,89900.15561820526,0.6718134510474368,FALSE
AFAP1,2152038.368133676,1051733.7835393148,0.6717201680556135,FALSE
TMEM163,176160.79984435005,86182.52030202163,0.6714895570661491,FALSE
LYRM1,157117.2350343177,76900.69634244486,0.6713897268896168,FALSE
EMC10,2448.8566983695896,1198.635994947143,0.6713808372684631,FALSE
CD37,894.252678229845,437.75466482355057,0.6713571684822142,FALSE
PHEX,4078.0543856170607,2001.1959916495512,0.6708153361912789,FALSE
PRSS37,123.37211267558438,60.665999749713876,0.670361758495331,FALSE
RPL38,1553.3305752474269,764.0093301823781,0.6703076107254646,FALSE
FCRL1,1368090.0611991573,674141.1479104455,0.6698996935785905,FALSE
POU5F1B,12262.7348205634,6046.086641992626,0.669771937294944,FALSE
CHGA,85031424.10244504,41942156.10230281,0.6696780855145604,FALSE
KIF3A,146590.04016475772,72373.77237271277,0.6694715371731679,FALSE
ROPN1L,2563.3052542452156,1265.668661526383,0.6694496516904762,FALSE
SCAMP3,37596.7170219621,18574.051258433225,0.6693288728807377,FALSE
ABCD4,1019.100568055649,504.6673313220697,0.6688030168320469,FALSE
APAF1,140491.86340108395,69592.12638753603,0.668741409292743,FALSE
BTNL10P,552929.3890302856,273967.8595707546,0.6686796817449104,FALSE
DDX39A,1583.3601305039977,784.7819968774612,0.6686085738674716,FALSE
SHROOM1,7854.019762968779,3893.928651156945,0.668543943683402,FALSE
SPINK6,6346.332632261296,3152.9233209589847,0.6680873389994159,FALSE
GPR150,12969326.169357633,6446491.001360798,0.6679773534804941,FALSE
MAG,10982.41468762825,5461.025312011686,0.6678903372937008,FALSE
COMMD3,752.3254535043782,374.09799853736706,0.6678886631317198,FALSE
CNDP1,7112315.01859069,3536903.661301132,0.6678720037950182,FALSE
RIBC1,61652.49173784602,30710.207880714737,0.6675042196953784,FALSE
SNAPC1,452.7193387086851,225.74599913023889,0.6672696650218058,FALSE
PANK2,280792.05633480876,140026.48812704155,0.6672520972047234,FALSE
MTMR12,137082.40574664186,68394.54973523911,0.6671424804069078,FALSE
ACOX2,1545740.5324531232,772260.4517121958,0.6668420518422358,FALSE
CDKN2AIP,25251774.414306298,12622764.3151672,0.6667216357319139,FALSE
GAGE12F,151.47000177758375,75.76266637832445,0.6665855002576373,FALSE
SLPI,89347.2096095526,44703.70849565487,0.6665169539490214,FALSE
SHISA6,13122.952709454828,6566.261308361941,0.666504650596,FALSE
CCDC9B,34630.70884837262,17339.137934425195,0.6663615729541749,FALSE
SCG5,1461703.880244046,731909.0019031346,0.6663454122375877,FALSE
NKD2,4414.757051385034,2211.494658321364,0.6662525428845575,FALSE
NANOS2,851.6514543235048,426.9533317278857,0.6660787317663573,FALSE
EPHX1,137177.3604733249,68793.73307577532,0.6660029721142593,FALSE
SLITRK6,9629.911732239882,4836.960655993805,0.6656526354702734,FALSE
LSAMP,88167.46316154144,44357.31723457146,0.6652903924685732,FALSE
VWA5B2,53463.20448112122,26901.439939689626,0.6652577743164461,FALSE
CTNNA2,5315.827481308979,2674.8733273244097,0.6652517230485719,FALSE
POTEJ,823170.2919564855,414405.6803982926,0.6651472801222952,FALSE
MACROH2A1,3273.295245401532,1650.0366628829659,0.6648536613778878,FALSE
ARF5,61620.01677442503,31094.688594603347,0.6646196687910673,FALSE
CTAGE3P,820.6247836852198,414.1779990347319,0.6645796358488886,FALSE
FAM20A,44199.66842894644,22317.301281382013,0.6644871018843679,FALSE
CHFR,11916.277642944708,6025.103319033252,0.6641783967576479,FALSE
GEMIN6,1930.8684587212176,976.7653309961978,0.6640686545704483,FALSE
TCEAL9,10995.563748920851,5569.246653187915,0.6637904981708135,FALSE
SLMAP,133191.0800065782,67499.60850164566,0.6636634763506745,FALSE
CGB7|CGA|CGB3,5396.037707577025,2735.185993291979,0.6636193894161757,FALSE
MPZL2,9199.649181659452,4670.349988417921,0.6632768372118174,FALSE
MLN,285296.2513340626,145005.8056347056,0.6630139147923472,FALSE
SIRPD,511.82889289986986,260.56733267334846,0.6626506913857928,FALSE
JAKMIP3,5438.630153762935,2770.3639929785836,0.6625208955620643,FALSE
DCUN1D3,13952.871332676123,7107.491315150036,0.662518094583539,FALSE
PTPRO,27476.565660830172,14003.291297696938,0.6624074352113153,FALSE
TRADD,22895.618460106292,11714.68997905534,0.6615259872749316,FALSE
MYD88,2889.8259050038523,1479.2766640032628,0.6614232235020681,FALSE
SPANXN2,240656.05888643212,123237.41311330386,0.661336565242387,FALSE
ITPKC,2475.1439026682083,1268.7993310533516,0.661106151496817,FALSE
DST,395547.61265661835,202789.5276339277,0.6610781548084158,FALSE
DPF1,45324.79975104257,23255.767116976633,0.660898587179492,FALSE
HORMAD2,1476.1519316521315,757.4253262520783,0.6608913689590578,FALSE
SMIM10,17889.90998892002,9180.23465010117,0.6608723458068264,FALSE
OC90,7679.931228214585,3941.5746288688565,0.6608378744251614,FALSE
XBP1,198.4791122261993,101.87933314862778,0.6608074961185485,FALSE
PSMA4,2381.683235591812,1222.6146644519583,0.6607897853179364,FALSE
XYLB,6550.521095023652,3364.0212991753124,0.6606982788087513,FALSE
PELI1,293.19589822440753,150.59133178620047,0.6606677218211059,FALSE
PRXL2C,9451.068108886135,4859.539278412121,0.6604239675581255,FALSE
CDK5RAP3,273241.55763605423,140561.9890802925,0.660317099271639,FALSE
CATIP,24008.357468061084,12364.888644289638,0.6600553987923812,FALSE
ZBP1,3245.6043785827437,1672.664659147176,0.6599078565414932,FALSE
ACTA2,29341.309163889993,15131.455121341967,0.6597590600778854,FALSE
BSPRY,1290426.1855828802,665752.0322412045,0.6596669842373869,FALSE
PDCD6,22518.678459931238,11619.469831081544,0.6596338579342194,FALSE
PPP1R42,416.7112412867195,215.067330161536,0.6595843229242058,FALSE
KCT2,2210.9095470011994,1141.3259829342846,0.6595328780623448,FALSE
WIPF3,32985.477957591174,17035.017951573114,0.6594392430153393,FALSE
NSMCE1,864.2201683292324,446.62199047032317,0.6592862172823835,FALSE
TREML2,287135.2116656613,148397.44833371922,0.6592736619707686,FALSE
SEMA3B,4948.887699407797,2558.07466121272,0.659239711306975,FALSE
DHRS1,1039.506830576767,537.4439912032268,0.6591878555879229,FALSE
LYG1,24681.147466912495,12787.41965978055,0.6587160748223371,FALSE
SDR39U1,5013.275182389306,2600.5963855513646,0.6584396831039863,FALSE
EEF2KMT,4971.687365881046,2580.9959574129557,0.6582676848832464,FALSE
ITGA4,68215.42624686724,35429.507345576916,0.6581645998742791,FALSE
CCDC50,2129645.5867096437,1107260.5728771987,0.6579262671555085,FALSE
NCALD,25899.431841378257,13467.01965460461,0.6579061829847974,FALSE
BRK1,3858.952122530588,2007.6239422721753,0.6577860884959525,FALSE
CKAP2,821474.5671272326,427470.4465092838,0.657734774676244,FALSE
CEP76,61930.54090460682,32227.35636303783,0.657730713001892,FALSE
PROCR,135147.07437615114,70336.94916730015,0.6577011294874376,FALSE
TMEM87B,35012.47407562906,18247.80243040127,0.6573843842448849,FALSE
ACSM2B,1237.2971606579247,644.8979916911693,0.657369220781226,FALSE
RGS7,2569.3174342126163,1339.5346497458215,0.6573074086780756,FALSE
